,instagram_likes,instagram_followers,created_at,title
8731,3.0,16.0,2013-06-12T21:53:23Z,Coca cola!!!!!!!! I wish i had this trick :O #CocaCola #yum #amazing #yay
8732,2.0,56.0,2013-06-12T21:53:23Z,#master #cocacola #swag #jestem #mistrzem
8733,6.0,220.0,2013-06-12T21:53:22Z,"Gotta love Coca-Cola!
#working #cnc #machining #tools #cola #cocacola #pop #soda #work #breaktime #chilling"
8734,7.0,0.0,2013-06-12T21:53:21Z,"hahahahahahahahahaha! 
@ted_ligety #cocacola"
8735,2.0,69.0,2013-06-12T21:53:06Z,Best of #friends #cocacola with @lamesheep
8736,14.0,452.0,2013-06-12T21:53:04Z,Prom dinner #yum #food #kladdkaka #rc #cola #rccola #cocacola #choclad #spoon #prom #sky #swag #dress #icecreme #like #tags #instatag #instamood #instadaily #picoftheday
8737,2.0,79.0,2013-06-12T21:53:04Z,Amica <3 #amica #cocacola #coca #coke #friend #friends #cocacolazero #scuola #classe #pizza #pizzaecocacola #buona #bollicine #frizzante #instagram #ciccia
8738,7.0,2160.0,2013-06-12T21:53:02Z,#minidonuts#cuppkeyks#filipinocupcakes#cocacola#bored
8739,3.0,182.0,2013-06-12T21:53:01Z,#love #condividerecon #cocacola <3
8740,8.0,53.0,2013-06-12T21:53:00Z,#blonde  #body  #coke #cola #cocacola #face #drink #майка #сша #usa
8741,6.0,63.0,2013-06-12T21:52:59Z,Lubie byc na bilboard'zie na Polwiejskiej ;))) #bilboard #cocacola #polwiejska #LUBIE_TO #tak #cieszy #tyle #wygrac #mistrz
8742,7.0,340.0,2013-06-12T21:52:58Z,#coke #cocacola
8743,11.0,175.0,2013-06-12T21:52:56Z,#boatarde #cocacola #torradas :)
8744,11.0,120.0,2013-06-12T21:52:55Z,All my shit Dope #weed #chilln #abhängen  #cocacola #coke #schlagring #xbox #cigarett #blend #dope #jungs #best #smoke #4 #days
8745,25.0,529.0,2013-06-12T21:52:53Z,yay
8746,8.0,165.0,2013-06-12T21:52:52Z,Dopo 20 mila bottigliette mamma l ha trovata XD #cocacola #coke #drink #fresh #ilovecoke #Andrea #myname #happy #birthday #20years #June
8747,2.0,35.0,2013-06-12T21:52:50Z,
8748,10.0,64.0,2013-06-12T21:52:49Z,#gift #from #my #mum #lol #beka #cocacola
8749,17.0,64071.0,2013-06-12T21:52:49Z,CocaRiot #riot #cocacola #coke #bat #baseballbat #barbedwire #offensive #stolenspace #dface #graffiti #streetart #art #newworlddissorder #london #ldn
8750,8.0,154.0,2013-06-12T21:52:47Z,Gjør sykedagene litt lettere... #cocacola #sick #home #bored
8751,5.0,61.0,2013-06-12T21:52:46Z,#cocacola #pizza #lac #annecy
8752,5.0,57.0,2013-06-12T21:52:41Z,#school #night #vodka #v #eristoff #smirnoff #russianstandard #dietcoke #cocacola #myfriday #instagood #inthesun #summernights #garden #ice
8753,15.0,938.0,2013-06-12T21:52:40Z,Ahhhhhhhh la felicitàààà 
8754,13.0,1197.0,2013-06-12T21:52:38Z,Just one of those days!! #CocaCola was calling my name!! Soon my headache will be gone!! 
8755,3.0,181.0,2013-06-12T21:52:37Z,Simplemente...lo mejor de mi día :) #CocaCola #Coke
8756,3.0,129.0,2013-06-12T21:52:19Z,Got coke? #cocacola
8757,17.0,482.0,2013-06-12T21:52:18Z,#boy#friend#girl#friend#loveit#cocacola#ami#amie#soda#drink#likeit#red#instamoment#picoftheday#follower#france#eat#sushi#japonnais
8758,16.0,211.0,2013-06-12T21:52:17Z,Had a vanilla coke today amd this is what it made me feel. Such a childhood taste. #vanillacoke #cocacola #satisfaction #nostalgia #childhood
8759,1.0,4.0,2013-06-12T21:52:16Z,#shareacoke #cocacola so pleased
8760,11.0,749.0,2013-06-12T21:52:15Z,Seratina rilassante....  #seratina #relax #enjoy #gucci #fiori #cocacola #levillage
8761,17.0,215.0,2013-06-12T21:52:14Z,Surfs up brah! #bro #summer #surf #coke #cocacola #chill #radicalmyfriend #snazzy #delicious #gnarlybro #lake #lakeday #m
8762,7.0,382.0,2013-06-12T21:52:14Z,#spring #sedriano #happiness #happy #caldissimo #colors #nofilter #giugno #2013 #me #cocacola #felicitá
8763,21.0,161.0,2013-06-12T21:52:13Z,Nom nom nom :3 #lol #bord #kikin #likeaboss #currently #me #coke #emogirl #love #cute #rawr #xx #doubletap #ifyoulove #cocacola
8764,2.0,25.0,2013-06-12T21:52:12Z,#cocacola #best #soda
8765,8.0,141.0,2013-06-12T21:52:11Z,#cocacola #coca #cola #glass #liquid #bw #black #white
8766,4.0,43.0,2013-06-12T21:52:09Z,#coke #cocacola #greysanatomy #life #bliss
8767,11.0,139.0,2013-06-12T21:52:07Z,#giorgia#matteo#name#cocacola#love#red#cucciolosita'#amore#bimbeminkiate#ciamiamotanto❤
8768,3.0,24.0,2013-06-12T21:52:06Z,#name mijn naam hadden ze weer niet volledig. Helaas. #cocacola #bottle
8769,12.0,175.0,2013-06-12T21:52:05Z,Coolest CocaCola bottle ever!! #cocacola #marcjacobs
8770,1.0,7.0,2013-06-12T21:52:04Z,#cocacola
8771,15.0,40.0,2013-06-12T21:52:03Z,#bissl#zeichnen#cocacola#coke#langeweile#schlecht#egaal
8772,3.0,32.0,2013-06-12T21:52:01Z,#giovanna #irma #pequena #levada #bebendo #minha #cocacola #fiquei #na #vontade
8773,8.0,226.0,2013-06-12T21:51:59Z,#friends #cocacola #clouds #converse #beer #important #internacional #orange #instangram #girls #good #life #live #portugal #picotheday
8774,3.0,279.0,2013-06-12T21:51:58Z,Lanchinho da tarde bem saudável acompanhado com uma coca zero ! #instacoca #instalove #instalike #cocacola #lovecoca #gordas #instagordas #
8775,6.0,66.0,2013-06-12T21:51:57Z,#laquieroamorir #twin #friends #ever #yas #and #kata #aqua #water #pink #black #cocacola #excursion #ladys #green #infinite #love #smile #happy #hair #hot
8776,32.0,1455.0,2013-06-12T21:51:56Z,#coca #cola #coke #cocacola #soda #red
8777,2.0,59.0,2013-06-12T21:51:55Z,Cokeeeeeee:) #cocacola #unami
8778,5.0,66.0,2013-06-12T21:51:55Z,Saknar min själsfrände/Ove/kärlek/barndomsbästis/Beyoncé varje dag! Sandra + Matilda = sant! #cocacola @matildawic
8779,11.0,409.0,2013-06-12T21:51:53Z,"SEMESTER I 11 DAGAR :) Firar med en Coca Cola zero ;) Nu har jag extra tid för sambon, träning, hästen och vänner! Härligt :) #semester#cocacolazero#cocacola#zero#gott#härligt#livetleker#dethärärlivet#lycka#underbart#glad#träning#vänner#deff#deffa#träna#motivation#inspiration"
8780,7.0,62.0,2013-06-12T21:51:52Z,#virgin #virginmegastore #strasbourg #coca #cocacola #message #petitmot #soutien #jusquaubout
8781,88.0,1025.0,2013-06-12T21:51:51Z,
8782,5.0,80.0,2013-06-12T21:51:49Z,#Cocacola #Mehdi :D <3
8783,8.0,244.0,2013-06-12T21:51:47Z,Estudar pra prova de Gestão da Produção e Operações #coke #cocacola #coca #VamosJuntosColorirOBrasil #CopaDasConfederaçoes #lanche #BoaTarde #estudar #Prova #Fatec
8784,10.0,99.0,2013-06-12T21:51:45Z,Od adusky :D #cocacola#adela#red#drink#bottle
8785,5.0,107.0,2013-06-12T21:51:44Z,"Så er familien samlet #cocacola #cola #mor #far #bror #sodavand 
@louisesiggaard som bror "
8786,3.0,33.0,2013-06-12T21:51:43Z,#yumm #vanilla #cocacola
8787,9.0,107.0,2013-06-12T21:51:42Z,#insta#eco#love#colors#wiii#chapitas#cocacola
8788,9.0,595.0,2013-06-12T21:51:40Z,#davvero#buone#le#granite#ace#limone#cocacola#instagram#instalove#instawow
8789,2.0,41.0,2013-06-12T21:51:39Z,#smartfortwo#cocacola#hongkong
8790,15.0,441.0,2013-06-12T21:51:38Z,MissyShine  custom Coke at Grand Palais Paris #paris#grandpalais#cinemaparadisio#girl#portrait#coke#cocacola#custom#name#blondy#denim#bijoux#smile#happy#cool#dope#accessorize#event#parisienne#colette
8791,7.0,250.0,2013-06-12T21:51:37Z,Presenting my le-coke (coke with lemon) mehehehe.  #lemon #coke #cocacola #embark
8792,19.0,807.0,2013-06-12T21:51:36Z,We could have had it all..rolling in sandeep #shareacokewith #share #coke #with #diet #cocacola #label #sandeep #adele #rollinginthedeep #rollinginsandeep #barcode #funny #didnthavemyname #nochloe #bottle #likeforlike #likes #followforfollow #followme #follows #followback #picoftheday #instagood #instamood #instagramhub #igers #picoftheday
8793,17.0,326.0,2013-06-12T21:51:31Z,#cocacola#good#apple#mac#home#zaubertrick#profi#haha 
8794,7.0,137.0,2013-06-12T21:51:29Z,Finally found one #cocacola #coke #dave #win #epic
8795,4.0,387.0,2013-06-12T21:51:28Z,Estamos deixando o Maraca  mais vermelho o/. Colorindo a Copa das Confederações!! ⚽ #cocacola #craquesmolequedeSãoGonça #benza
8796,2.0,11.0,2013-06-12T21:51:27Z,Tasting #CocaCola products with @niapea at The World of Coca-Cola.
8797,5.0,42.0,2013-06-12T21:51:26Z,#swag#cocacola#sunglasses#superstar#hat#masters#weekend#ojezusmaria#hehe
8798,1.0,115.0,2013-06-12T21:51:24Z,#cocacola #Radka #today @radka_radova :-*
8799,5.0,81.0,2013-06-12T21:51:23Z,
8800,5.0,81.0,2013-06-12T21:51:23Z,
8801,2.0,83.0,2013-06-12T21:51:22Z,Sugar rush #cocacola #work  #break
8802,7.0,284.0,2013-06-12T21:51:21Z,#cocacola #vanilla #coke #yolo #swag #tastesthesame #holdme #iloveyou
8803,28.0,207.0,2013-06-12T21:51:19Z,"damn. when you move you find crazzy stuff. Coca-Cola Original Formula. Limited Edition Collectors Item for the opening of Disneyland's Tomorrowland, 1998.  #15yearsold #ohshit #collectorsitem #cocacola #old #originalrecipe #disneyland #tomorrowland"
8804,5.0,40.0,2013-06-12T21:51:18Z,#cocacola
8805,59.0,1067.0,2013-06-12T21:51:17Z,"My favourite coke, better than the american version"
8806,7.0,125.0,2013-06-12T21:51:00Z,#Camerawhore #cocacola #roadtrip
8807,2.0,45.0,2013-06-12T21:50:59Z,#losriquelme edición limitada o sea hello! :') los #cocacola <3
8808,23.0,197.0,2013-06-12T21:50:58Z,#me #girl #love #my #lipstick  #coca #cola #cocacola #cherry #yummy #red #lol #swag #yolo #hipster #undso #aufjedenfall  #tomorrow #latein #arbeit #bäh #hate #school #summer ☀
8809,5.0,204.0,2013-06-12T21:50:56Z,#comida#de#campeones#maruchan#valentones#cocacola#hambre#gorda#me#vomito 
8810,4.0,42.0,2013-06-12T21:50:55Z,Coke
8811,4.0,104.0,2013-06-12T21:50:53Z,June photo challenge day 12 - something from your day #cocacola
8812,5.0,52.0,2013-06-12T21:50:51Z,#red #colors #cocacola #cola #trento #italy #white #grotta @pcortella @teofran
8813,5.0,243.0,2013-06-12T21:50:50Z,"""Condividi la tua coca cola con il bomber"" ahahahaha fantastica! #cocacola #bomber"
8814,3.0,49.0,2013-06-12T21:50:49Z,#coke#cocacola#cherry#drink
8815,4.0,46.0,2013-06-12T21:50:46Z,Partagez un #CocaCola avec Jean-Louis! :-D
8816,21.0,161.0,2013-06-12T21:50:44Z,Ugly picture wednesday!! #lol #xx #love #me #currently #fag #epic #cocacola #likeaboss #greenday #amazing #listening #music #rawr #emogirl #bleh
8817,4.0,329.0,2013-06-12T21:50:44Z,#thanks #mum for my #cocacola #jack #likeforlike #follow4follow
8818,6.0,521.0,2013-06-12T21:50:42Z,Coca Cola!!!!! #cocacola
8819,29.0,308.0,2013-06-12T21:50:41Z,Who you 'drink'? #x1ic1x #lol #funny #comic #comedy #hilarious #meme #follow #me #followme #share #share4share #tag #me #tagme #coke #cocacola #pepsi #fanta #cola #girls #girl #bonquesha
8820,9.0,208.0,2013-06-12T21:50:39Z,#incacola #inkacola #cocacola #cuzco #cusco #cruzdelsur #terminal #peru #drink #bebidas #onthewaitingline #tflers
8821,3.0,70.0,2013-06-12T21:50:38Z,A chocolate and diet coke cake #cake #baking #cocacola #dietcoke #marshmallows #sweet #sugar #yum #food #icing #yummy
8822,,,2013-06-12T21:50:37Z,delim radost #cocacola #twitter http://t.co/7zHkDNvy4M
8823,8.0,60.0,2013-06-12T21:50:36Z,#cocacola #my #name
8824,24.0,76.0,2013-06-12T21:50:35Z,#Chillings #H&M #City #CocaCola #Instasmile #Insta
8825,0.0,33.0,2013-06-12T21:50:34Z,#CocaCola#WithMyName
8826,5.0,23.0,2013-06-12T21:50:32Z,#water #cola #cocacola #vip #like #automobile #red #drink
8827,8.0,66.0,2013-06-12T21:50:31Z,#classic #coke #vw #1971 #super #beetle #sand #dunes #colorado #cocacola #white #bug #vintage #classy #old
8828,0.0,46.0,2013-06-12T21:50:30Z,Was looking for a I love cake tshirt : )) #cocacola #love #cake #share
8829,1.0,78.0,2013-06-12T21:50:29Z,Having a coke #coke #cocacola #food #drink
8830,4.0,242.0,2013-06-12T21:50:29Z,Really #old #bottles of #rum n how #cocacola used to look back then. #throwback
8831,11.0,283.0,2013-06-12T21:50:24Z,There's nothing like drinking a glass of southern sweet tea outside on a beautiful summer day  #sweettea #love #summer #grass #cocacola #glass
8832,18.0,1403.0,2013-06-12T21:50:23Z,#cheatcheat #cheat #cocacola #cola #test #school
8833,8.0,269.0,2013-06-12T21:50:20Z,#cocacola  #with #my #beautiful #best #friends #giada @_elenamarchini_  #sputa #sputa #follow #followforfollow #followme #please
8834,5.0,89.0,2013-06-12T21:50:19Z,Cena con gli ingegneri!
8835,17.0,315.0,2013-06-12T21:50:17Z,with pleasure #enjoy #austin #carlile #austincarlile #cocacola #thing #wallpaper #withpleasure #favboy
8836,868.0,13982.0,2013-06-12T21:50:16Z,
8837,7.0,324.0,2013-06-12T21:50:15Z,Yey! #coke #shareacokewith #names #rebecca #jonathan #girlfriend #boyfriend #geeks #popular #pop #cocacola
8838,9.0,161.0,2013-06-12T21:50:14Z,Creepy picture #sobord #lol #xx #me #emogirl #love #rawr #cocacola #amazing #derp #likeaboss #fag #creepy #emo #thatswhatsup #doubletap
8839,976.0,13982.0,2013-06-12T21:50:13Z,
8840,2.0,34.0,2013-06-12T21:50:13Z,"Två varv med papper.
#cocacola#zero#"
8841,49.0,490.0,2013-06-12T21:50:12Z,"Did a little creepin on @calebmercer today lol Sorry buddy, it was a perfect picture opportunity. #everythinglow #lowlow #baremetal #bagged #lolo #vintage #oldschool #supercharged #ls1 #picoftheday #classic #chevy #chevrolet #apache #steelies #whitewalls #custom #kustom #halesspeedshop #slammed #airride #badass #coke #cocacola #sanger #texas #creepin @sultans_of_slam"
8842,899.0,13982.0,2013-06-12T21:50:09Z,
8843,4.0,81.0,2013-06-12T21:50:08Z,La merienda? Jajajaja #fernet #cocacola #coke #branca #argentina #merienda
8844,12.0,269.0,2013-06-12T21:50:07Z,#cocacola #with #my #friend #giada #loveyou #loveforlove #loveme #follow #followme #followforfollow #please
8845,2.0,223.0,2013-06-12T21:50:06Z,#rhum #Ron #cocacola #ice #refreshing #cold #nice #drink #cubata
8846,41.0,151.0,2013-06-12T21:50:04Z,#rainyday #best #way #to #spend #it #lovely #friend #and #lost #marathon #treats #cocacola #delicious  #instagood #happy #finnishgirl #girl #scandinaviangirl #brunette #kikkailkaa #kikme #godnight #l4l #picoftheday #photooftheday #makeup #laceytop #funny #hand
8847,2.0,74.0,2013-06-12T21:50:03Z,#ressaca; #sitio; #niver; #cocacola
8848,6.0,89.0,2013-06-12T21:50:02Z,"Hora de la comida <3 
#coca-cola #love #cocacola #dinertime #diner #lovecocacola #lovelife #tags4likes #tagsforlikes #instacool #cool #vivalavida #smile #picoftheday #bestoftheday #swag #life"
8849,9.0,196.0,2013-06-12T21:50:00Z,"At the coca-cola factory yesterday and I look over to this...and as this giant bear is going down, it was just keeps looking up and kept staring at me hahaha #coke #cocacola"
8850,23.0,175.0,2013-06-12T21:49:55Z,#love #Friend #fanta #hello #happy #cocacola #cat #kiss #kitty #kindersurprise #lol #lips #l #like #music #model #milka #mu #my #Me #omnomnom
8851,6.0,33.0,2013-06-12T21:49:53Z,#I #love #eyes #creep #hoody
8852,11.0,187.0,2013-06-12T21:49:52Z,#losportivo #cocacola #condividicocacola #food #giym #fitness #iosportivo #instalike #instafood #instamoment #me #like #likeforlike
8853,1.0,16.0,2013-06-12T21:49:50Z,#Cocacola #phone
8854,7.0,372.0,2013-06-12T21:49:49Z,sharing coke with cody #shareacokewithcody #cocacola #coke #brother #cute #cutie #lovehim 
8855,5.0,71.0,2013-06-12T21:49:46Z,#shiaha#coke#cocacola#nice#friends @nist17 @f_win
8856,4.0,153.0,2013-06-12T21:49:45Z,Coca cola bear #cokestore #vegas #polarbear #cocacola
8857,3.0,50.0,2013-06-12T21:49:44Z,#laura #cocacola my baby #sister bought me a bottle of name cola. Had a rough night at work so im cracking it open as a treat. (This is my substitute to alcohol) and since ive eaten clean all day I deserve it. #cleaneating but a little treat is allowed.
8858,24.0,251.0,2013-06-12T21:49:43Z,Times Square
8859,11.0,224.0,2013-06-12T21:49:42Z,My Breakfast! > Yours #Breakfast #CocaCola #Enchiladas #MexicanFood #ThankYouBasedGod #OldPostFromToday
8860,4.0,87.0,2013-06-12T21:49:40Z,Oui enfin!! #coke #coca #cola #cocacola #drink #anaïs #me #name #happy
8861,7.0,2.0,2013-06-12T21:49:39Z,#share #coke #amy #instagram #red #cocacola #white #fizzy
8862,21.0,153.0,2013-06-12T21:49:38Z,My boo ´nd me in the coc bottle ☺ #cocacola #coc #love #boyfriend #instacouple #instalove #funny #life
8863,4.0,106.0,2013-06-12T21:49:37Z,#cocacola
8864,2.0,22.0,2013-06-12T21:49:20Z,glass coke #coke #cocacola
8865,18.0,314.0,2013-06-12T21:49:19Z,#mistrz #cocacola #coca #cola #i #like #trains #swag #best #photographer #friend #lovely #cute #cool #so #good #day #evening #fun #drink #man #ok #tagsforlikes #instashit
8866,9.0,618.0,2013-06-12T21:49:18Z,#cocacola #aburrido #calor
8867,0.0,40.0,2013-06-12T21:49:17Z,sweet #cocacola
8868,12.0,150.0,2013-06-12T21:49:16Z,Milli icecegimiz ayran ve fanta yanyana fantastik ikili oldular .d
8869,5.0,282.0,2013-06-12T21:49:15Z,Lanche bom Haha *--* #Bolo #Chocolate #CocaCola
8870,3.0,7.0,2013-06-12T21:49:14Z,Awesome looking bottle #cocacola #goodweather #refreshing
8871,5.0,1053.0,2013-06-12T21:49:14Z,One of my favorite shoots #santa #coke #cocacola #christmas #drink
8872,3.0,96.0,2013-06-12T21:49:13Z,Finally found it! #coke #shareacoke #cocacola #friends #scott #abouttime
8873,17.0,165.0,2013-06-12T21:49:13Z,"иногда можно)) 0,2 ккал. всего. Но все равно вредно)  #colalight #cocacola #light #cola #pepsicola #diet #eatingplan #food #drink #dukan #дюкан #можно #банка #вода #газировка #ммм"
8874,5.0,76.0,2013-06-12T21:49:12Z,#cocacola #partijaner #cola #ovajezamene #party #partygirl #fun #enjoylife
8875,10.0,96.0,2013-06-12T21:49:12Z,"Ole!!!
#verdadescomopuños#aquienleimportaloqueyohaga#cocacola#bares#benditosbares#iniciativa#instagram#picoftheday#buenacompañia#buenasnoches#ayomaquerica#loveit#madrid#metro#malasaña#madridmola"
8876,44.0,959.0,2013-06-12T21:49:11Z,Share a coke with @mor10ope  #share #coke #cocacola #love #my #boyfriend #loveit #typen
8877,7.0,88.0,2013-06-12T21:49:10Z,Dely dely mi pink cherry  #cool #cocacola
8878,14.0,231.0,2013-06-12T21:49:10Z,#coca#cocacola#maria#clem#koa#can#red#always#love#
8879,2.0,688.0,2013-06-12T21:49:09Z,"egy kis ajándék tőlem magamnak....:$ #cocacola #""honey"""
8880,4.0,2287.0,2013-06-12T21:49:09Z,#drink #drinks #slurp #TagsForLikes #pub #bar #liquor #yum #yummy #thirst #thirsty #instagood  #drinkup #can #photooftheday
8881,17.0,302.0,2013-06-12T21:49:07Z, #cherry #coke #cherrycoke #cocacola #cereza #tattoo #cherrytattoo
8882,0.0,362.0,2013-06-12T21:49:07Z,Found my name :D
8883,2.0,62.0,2013-06-12T21:49:06Z,#sprite #cocacola #fun #trick
8884,13.0,241.0,2013-06-12T21:49:06Z,#cocacola #name #red #black #white #drink #fun #instathings #instaday #instalove #instagood #instaworld #instafollow #followme #follow #lol #
8885,13.0,176.0,2013-06-12T21:49:01Z,Sweet  #vespa #cocacola
8886,4.0,49.0,2013-06-12T21:49:00Z,#coke #cocacola #dietcoke #shareadrinkwith love this. Just for me :)
8887,12.0,383.0,2013-06-12T21:48:59Z,#not #being #greedy #shh #happy #girl #coke #cocacola #galxay #cookie #crumble #l4l #f4f #instalike #instagram #instahappy #instaweb #follow #comment #like #sharethelove #doubletap
8888,2.0,36.0,2013-06-12T21:48:59Z,Share the love... #cocacola #love #ormonella
8889,22.0,154.0,2013-06-12T21:48:58Z,All for me!!!! My mother knows my tummy well.  #pizza #hungryhippo  #cocacola
8890,25.0,184.0,2013-06-12T21:48:57Z,#cocacola #coleccion #2013 #instalike #instaboni #followbackalways #funny #nice #cute #sweet #happy #instacolors #intadaily #instalove #followforfollow #taptap #tagsforlikes #yolo #instasmile #instagood #likeforlike #l4l #pretty #beautiful #jejeje #instagood #colors #instadaily #instaverano
8891,9.0,101.0,2013-06-12T21:48:56Z,#picofday#coca#cocacola#condividi#con#il#tuo#tesoro#pizza#norcia#gnam
8892,15.0,481.0,2013-06-12T21:48:55Z,#killer #brudi #beste #shuelreis #chille #cocacola #sunne #gniese #sun #fun #luzern #pilatus #seilpark #rodelbahn #killer #klass @_yannic_lais_
8893,8.0,64.0,2013-06-12T21:48:54Z,Mario Time #wii #mario #nintendo #supermario #asus #laptop #nighttime #chillin #instagram #instaloop #instagame #instageek #london #canningtown #cocacola #gamer #sony #ledtv
8894,6.0,143.0,2013-06-12T21:48:54Z,#zarro#noia#porta#paranoia#aspirina#porta#cocacola#anfetamina#vitaminaC#merendina#ilcignomxtp #hpkrewlucca #SHER
